longitude,time,humidity,temperature,windspeed,soundvalue,lux,distance,latitude
0, 0:2:30,40,19,90.44,62,65535,119,0
0, 0:2:30,40,19,90.44,62,65535,122,0
0, 0:2:30,40,19,90.44,62,65535,119,0
0, 0:2:32,40,19,90.44,63,65535,124,0
0, 0:2:32,40,19,90.44,63,65535,119,0
0, 0:2:32,40,19,90.44,63,65535,119,0
0, 0:2:34,40,19,90.44,63,65535,119,0
0, 0:2:34,40,19,90.44,63,65535,126,0
0, 0:2:34,40,19,90.44,63,65535,119,0
0, 0:2:36,40,18,90.54,63,65535,120,0
0, 0:2:36,40,18,90.54,63,65535,121,0
0, 0:2:36,40,18,90.54,63,65535,118,0
0, 0:2:38,40,18,90.63,64,65535,132,0
0, 0:2:38,39,19,90.63,64,65535,119,0
0, 0:2:38,39,19,90.63,64,65535,119,0
0, 0:2:40,39,19,90.54,268,65535,132,0
0, 0:2:40,41,18,90.54,268,65535,135,0
0, 0:2:40,41,18,90.54,268,65535,133,0
0, 0:2:42,41,18,90.44,306,65535,120,0
0, 0:2:42,41,0,90.44,306,65535,128,0
0, 0:2:42,1,0,90.44,306,65535,133,0
0, 0:2:44,1,0,90.44,64,65535,120,0
0, 0:2:44,1,0,90.44,64,65535,118,0
0, 0:2:44,1,0,90.44,64,65535,126,0
0, 0:2:46,1,0,90.54,65,65535,119,0
0, 0:2:46,1,0,90.54,65,65535,118,0
0, 0:2:46,0,0,90.54,65,65535,128,0
0, 0:2:48,0,0,90.63,241,65535,119,0
0, 0:2:48,0,18,90.63,241,65535,119,0
0, 0:2:48,40,18,90.63,241,65535,128,0
0, 0:2:50,40,18,90.44,66,65535,127,0
0, 0:2:50,40,18,90.44,66,65535,126,0
0, 0:2:50,41,18,90.44,66,65535,127,0
0, 0:2:52,41,18,90.34,180,65535,128,0
0, 0:2:52,41,18,90.34,180,65535,126,0
0, 0:2:52,40,17,90.34,180,65535,126,0
0, 0:2:54,40,17,90.54,333,65535,118,0
0, 0:2:54,40,17,90.54,333,65535,129,0
0, 0:2:54,40,17,90.54,333,65535,132,0
0, 0:2:56,40,17,90.14,333,65535,132,0
0, 0:2:56,40,17,90.14,333,65535,118,0
0, 0:2:56,40,17,90.14,333,65535,127,0
0, 0:2:58,40,17,90.24,328,65535,69,0
0, 0:2:58,40,17,90.24,328,65535,127,0
0, 0:2:58,40,17,90.24,328,65535,126,0
0, 23:23:21,41,17,90.63,293,65535,127,0
0, 23:23:21,41,0,90.63,293,65535,127,0
0, 23:23:23,0,0,90.44,127,65535,119,0
