longitude,time,humidity,temperature,windspeed,soundvalue,lux,distance,latitude
7.57495, 4:50:43,86,1,67.39,720,1,0,51.975124
7.574712, 4:50:48,0,0,66.71,686,1,0,51.975124
7.574712, 4:50:48,86,1,66.71,686,1,0,51.975135
7.574355, 4:50:53,0,0,61.04,643,1,10,51.975135
7.574355, 4:50:53,0,0,61.04,643,1,1,51.975173
7.574225, 4:50:54,0,0,61.04,638,0,14,51.975189
7.574117, 4:50:55,0,0,60.75,636,2,14,51.975189
7.574117, 4:50:55,2,0,60.75,636,2,1,51.975208
7.574005, 4:50:56,2,0,59.87,628,2,1,51.975208
7.574005, 4:50:56,87,1,59.38,623,3,15,51.975261
7.573868, 4:50:58,87,1,59.38,626,1,7,51.975261
7.573868, 4:50:58,87,1,59.38,626,1,1,51.975261
7.573868, 4:50:58,87,1,58.99,621,2,15,51.975296
7.573658, 4:51:0,87,1,59.38,621,1,15,51.975296
7.573658, 4:51:0,87,1,59.38,621,1,1,51.975296
7.573658, 4:51:0,87,1,58.7,619,2,15,51.975296
7.573658, 4:51:0,87,1,58.7,619,2,14,51.975391
7.573145, 4:51:3,87,1,58.8,627,1,15,51.975391
7.573145, 4:51:3,87,0,58.8,627,1,1,51.975391
7.573145, 4:51:3,1,0,59.19,623,2,15,51.975528
7.572578, 4:51:5,1,0,59.19,626,1,14,51.975528
7.572578, 4:51:5,1,0,59.19,626,1,0,51.975528
7.572578, 4:51:6,0,0,59.19,626,1,15,51.975528
7.572578, 4:51:6,0,0,59.19,626,1,1,51.975528
7.572578, 4:51:8,88,1,59.19,626,1,14,51.975528
7.572578, 4:51:8,88,1,59.19,626,1,15,51.975528
7.572578, 4:51:9,88,1,59.19,626,1,15,51.975528
7.572578, 4:51:10,88,1,58.6,627,1,14,51.975528
7.572578, 4:51:10,88,1,58.6,627,1,1,51.975528
7.572578, 4:51:12,88,1,58.5,626,3,14,51.975528
7.572578, 4:51:12,88,1,58.5,626,3,1,51.975528
7.572578, 4:51:12,88,1,58.99,625,5,15,51.975528
7.572578, 4:51:13,88,1,58.99,625,5,15,51.975528
7.572578, 4:51:14,88,1,58.99,625,5,14,51.975528
7.572578, 4:51:15,88,1,59.38,635,3,15,51.975528
7.572578, 4:51:15,88,1,59.38,635,3,1,51.975528
7.572578, 4:51:15,88,1,60.07,636,5,14,51.975528
7.572578, 4:51:16,0,0,60.07,636,5,15,51.975528
7.572578, 4:51:17,0,0,60.07,636,5,1,51.975528
7.572578, 4:51:18,0,0,60.07,636,5,14, 
